0.92344,0.18719,-0.33499
0.9516,0.1929,-0.23925
0.97026,0.19668,-0.14112
0.97922,0.1985,-0.041581
0.9784,0.19833,0.058374
0.9678,0.19618,0.15775
0.94753,0.19207,0.25554
0.91779,0.18605,0.35078
0.87888,0.17816,0.44252
0.83119,0.16849,0.52984
0.7752,0.15714,0.61186
0.71146,0.14422,0.68777
0.64061,0.12986,0.7568
0.56337,0.1142,0.81828
0.48049,0.0974,0.87158
0.39281,0.079627,0.91617
0.30121,0.061058,0.9516
0.20659,0.041879,0.97753
0.10992,0.022281,0.99369
0.012142,0.0024612,0.99992
-0.085755,-0.017383,0.99616
-0.18279,-0.037054,0.98245
-0.27801,-0.056355,0.95892
-0.37044,-0.075093,0.92581
-0.45918,-0.09308,0.88345
-0.54332,-0.11014,0.83227
-0.62204,-0.12609,0.77276
-0.69454,-0.14079,0.70554
-0.76011,-0.15408,0.63127
-0.81807,-0.16583,0.55069
-0.86787,-0.17593,0.4646
-0.90899,-0.18426,0.37388
-0.94103,-0.19076,0.27942
-0.96367,-0.19535,0.18216
-0.97668,-0.19798,0.083089
-0.95534,-0.29552,-1.2246e-16
-0.95056,-0.29404,-0.099833
-0.93629,-0.28963,-0.19867
-0.91267,-0.28232,-0.29552
-0.87992,-0.27219,-0.38942
-0.83839,-0.25934,-0.47943
-0.78847,-0.2439,-0.56464
-0.73068,-0.22603,-0.64422
-0.66559,-0.20589,-0.71736
-0.59385,-0.1837,-0.78333
-0.51617,-0.15967,-0.84147
-0.43334,-0.13405,-0.89121
-0.34617,-0.10708,-0.93204
-0.25555,-0.079051,-0.96356
-0.16238,-0.050229,-0.98545
-0.067578,-0.020904,-0.99749
0.027895,0.008629,-0.99957
0.12309,0.038076,-0.99166
0.21705,0.067143,-0.97385
0.30885,0.095539,-0.9463
0.39756,0.12298,-0.9093
0.4823,0.14919,-0.86321
0.56222,0.17391,-0.8085
0.63652,0.1969,-0.74571
0.70446,0.21791,-0.67546
0.76536,0.23675,-0.59847
0.81862,0.25323,-0.5155
0.86369,0.26717,-0.42738
0.90014,0.27845,-0.33499
0.92759,0.28694,-0.23925
0.94578,0.29256,-0.14112
0.95451,0.29526,-0.041581
0.95371,0.29502,0.058374
0.94338,0.29182,0.15775
0.92362,0.28571,0.25554
0.89463,0.27674,0.35078
0.85671,0.26501,0.44252
0.81022,0.25063,0.52984
0.75564,0.23375,0.61186
0.69351,0.21453,0.68777
0.62445,0.19316,0.7568
0.54915,0.16987,0.81828
0.46836,0.14488,0.87158
0.3829,0.11844,0.91617
0.29361,0.090823,0.9516
0.20138,0.062294,0.97753
0.10714,0.033143,0.99369
0.011835,0.0036611,0.99992
-0.083591,-0.025858,0.99616
-0.17818,-0.055118,0.98245
-0.27099,-0.083828,0.95892
-0.3611,-0.1117,0.92581
-0.44759,-0.13846,0.88345
-0.52961,-0.16383,0.83227
-0.60635,-0.18756,0.77276
-0.67702,-0.20943,0.70554
-0.74093,-0.2292,0.63127
-0.79743,-0.24667,0.55069
-0.84597,-0.26169,0.4646
-0.88605,-0.27409,0.37388
-0.91729,-0.28375,0.27942
-0.93935,-0.29058,0.18216
-0.95203,-0.2945,0.083089
-0.92106,-0.38942,-1.2246e-16
-0.91646,-0.38747,-0.099833
-0.9027,-0.38166,-0.19867
-0.87992,-0.37203,-0.29552
-0.84835,-0.35868,-0.38942
-0.80831,-0.34175,-0.47943
-0.76018,-0.3214,-0.56464
-0.70447,-0.29784,-0.64422
-0.64171,-0.27131,-0.71736
-0.57254,-0.24207,-0.78333
-0.49765,-0.2104,-0.84147
-0.41779,-0.17664,-0.89121
-0.33375,-0.14111,-0.93204
-0.24638,-0.10417,-0.96356
-0.15655,-0.066188,-0.98545
-0.065153,-0.027546,-0.99749
0.026895,0.011371,-0.99957
0.11867,0.050174,-0.99166
0.20927,0.088477,-0.97385
0.29777,0.12589,-0.9463
0.3833,0.16206,-0.9093
0.46499,0.1966,-0.86321
0.54205,0.22917,-0.8085
0.61368,0.25946,-0.74571
0.67918,0.28715,-0.67546
0.7379,0.31198,-0.59847
0.78925,0.33369,-0.5155
0.83271,0.35206,-0.42738
0.86784,0.36692,-0.33499
0.89431,0.37811,-0.23925
0.91184,0.38552,-0.14112
0.92026,0.38908,-0.041581
0.91949,0.38875,0.058374
0.90953,0.38454,0.15775
0.89048,0.37649,0.25554
0.86253,0.36467,0.35078
0.82597,0.34921,0.44252
0.78115,0.33027,0.52984
0.72853,0.30802,0.61186
0.66863,0.28269,0.68777
0.60205,0.25454,0.7568
0.52945,0.22385,0.81828
0.45156,0.19092,0.87158
0.36916,0.15608,0.91617
0.28307,0.11968,0.9516
0.19416,0.082088,0.97753
0.1033,0.043674,0.99369
0.011411,0.0048244,0.99992
-0.080592,-0.034074,0.99616
-0.17179,-0.072631,0.98245
-0.26127,-0.11046,0.95892
-0.34814,-0.14719,0.92581
-0.43153,-0.18245,0.88345
-0.51061,-0.21588,0.83227
-0.58459,-0.24716,0.77276
-0.65273,-0.27597,0.70554
-0.71434,-0.30202,0.63127
-0.76882,-0.32505,0.55069
-0.81562,-0.34484,0.4646
-0.85426,-0.36118,0.37388
-0.88438,-0.37391,0.27942
-0.90565,-0.3829,0.18216
-0.91788,-0.38807,0.083089
-0.87758,-0.47943,-1.2246e-16
-0.8732,-0.47703,-0.099833
-0.86009,-0.46987,-0.19867
-0.83839,-0.45801,-0.29552
-0.80831,-0.44158,-0.38942
-0.77015,-0.42074,-0.47943
-0.7243,-0.39569,-0.56464
-0.67121,-0.36668,-0.64422
-0.61142,-0.33402,-0.71736
-0.54551,-0.29802,-0.78333
-0.47416,-0.25903,-0.84147
-0.39807,-0.21747,-0.89121
-0.318,-0.17372,-0.93204
-0.23475,-0.12825,-0.96356
-0.14916,-0.081487,-0.98545
-0.062078,-0.033913,-0.99749
0.025625,0.013999,-0.99957
0.11307,0.061771,-0.99166
0.19939,0.10893,-0.97385
0.28371,0.15499,-0.9463
0.3652,0.19951,-0.9093
0.44304,0.24204,-0.86321
0.51646,0.28214,-0.8085
0.58471,0.31943,-0.74571
0.64712,0.35353,-0.67546
0.70307,0.38409,-0.59847
0.75199,0.41081,-0.5155
0.7934,0.43344,-0.42738
0.82688,0.45173,-0.33499
0.8521,0.4655,-0.23925
0.8688,0.47463,-0.14112
0.87682,0.47901,-0.041581
0.87609,0.47861,0.058374
0.8666,0.47342,0.15775
0.84845,0.46351,0.25554
0.82182,0.44896,0.35078
0.78698,0.42993,0.44252
0.74428,0.4066,0.52984
0.69414,0.37921,0.61186
0.63707,0.34803,0.68777
0.57363,0.31337,0.7568
0.50446,0.27559,0.81828
0.43024,0.23504,0.87158
0.35173,0.19215,0.91617
0.26971,0.14734,0.9516
0.18499,0.10106,0.97753
0.098423,0.053769,0.99369
0.010872,0.0059394,0.99992
-0.076788,-0.041949,0.99616
-0.16368,-0.089419,0.98245
-0.24894,-0.13599,0.95892
-0.33171,-0.18121,0.92581
-0.41116,-0.22462,0.88345
-0.48651,-0.26578,0.83227
-0.557,-0.30429,0.77276
-0.62192,-0.33975,0.70554
-0.68062,-0.37183,0.63127
-0.73253,-0.40018,0.55069
-0.77712,-0.42454,0.4646
-0.81394,-0.44466,0.37388
-0.84263,-0.46033,0.27942
-0.8629,-0.4714,0.18216
-0.87455,-0.47777,0.083089
-0.82534,-0.56464,-1.2246e-16
-0.82121,-0.56182,-0.099833
-0.80888,-0.55339,-0.19867
-0.78847,-0.53942,-0.29552
-0.76018,-0.52007,-0.38942
-0.7243,-0.49552,-0.47943
-0.68118,-0.46602,-0.56464
-0.63125,-0.43186,-0.64422
-0.57502,-0.39339,-0.71736
-0.51304,-0.35099,-0.78333
-0.44593,-0.30508,-0.84147
-0.37437,-0.25612,-0.89121
-0.29907,-0.2046,-0.93204
-0.22078,-0.15104,-0.96356
-0.14028,-0.095971,-0.98545
-0.058382,-0.039941,-0.99749
0.024099,0.016487,-0.99957
0.10634,0.072751,-0.99166
0.18752,0.12829,-0.97385
0.26682,0.18254,-0.9463
0.34346,0.23497,-0.9093
0.41667,0.28506,-0.86321
0.48571,0.33229,-0.8085
0.5499,0.37621,-0.74571
0.6086,0.41636,-0.67546
0.66121,0.45236,-0.59847
0.70722,0.48384,-0.5155
0.74616,0.51048,-0.42738
0.77765,0.53202,-0.33499
0.80137,0.54824,-0.23925
0.81708,0.55899,-0.14112
0.82462,0.56415,-0.041581
0.82393,0.56368,0.058374
0.815,0.55757,0.15775
0.79793,0.5459,0.25554
0.77289,0.52876,0.35078
0.74013,0.50635,0.44252
0.69997,0.47887,0.52984
0.65281,0.44661,0.61186
0.59914,0.40989,0.68777
0.53948,0.36907,0.7568
0.47442,0.32457,0.81828
0.40463,0.27682,0.87158
0.33079,0.22631,0.91617
0.25365,0.17353,0.9516
0.17398,0.11902,0.97753
0.092563,0.063326,0.99369
0.010225,0.0069952,0.99992
-0.072216,-0.049406,0.99616
-0.15394,-0.10531,0.98245
-0.23412,-0.16017,0.95892
-0.31196,-0.21342,0.92581
-0.38668,-0.26454,0.88345
-0.45754,-0.31302,0.83227
-0.52383,-0.35837,0.77276
-0.58489,-0.40015,0.70554
-0.6401,-0.43792,0.63127
-0.68892,-0.47131,0.55069
-0.73085,-0.5,0.4646
-0.76548,-0.52369,0.37388
-0.79246,-0.54215,0.27942
-0.81153,-0.5552,0.18216
-0.82248,-0.56269,0.083089
-0.76484,-0.64422,-1.2246e-16
-0.76102,-0.641,-0.099833
-0.7496,-0.63138,-0.19867
-0.73068,-0.61544,-0.29552
-0.70447,-0.59336,-0.38942
-0.67121,-0.56535,-0.47943
-0.63125,-0.5317,-0.56464
-0.58498,-0.49272,-0.64422
-0.53287,-0.44883,-0.71736
-0.47543,-0.40045,-0.78333
-0.41325,-0.34807,-0.84147
-0.34693,-0.29221,-0.89121
-0.27715,-0.23344,-0.93204
-0.20459,-0.17233,-0.96356
-0.13,-0.1095,-0.98545
-0.054103,-0.04557,-0.99749
0.022333,0.018811,-0.99957
0.098546,0.083004,-0.99166
0.17377,0.14637,-0.97385
0.24727,0.20827,-0.9463
0.31829,0.26809,-0.9093
0.38613,0.32523,-0.86321
0.45011,0.37912,-0.8085
0.5096,0.42923,-0.74571
0.56399,0.47504,-0.67546
0.61275,0.51611,-0.59847
0.65538,0.55202,-0.5155
0.69147,0.58242,-0.42738
0.72065,0.607,-0.33499
0.74263,0.62551,-0.23925
0.75719,0.63777,-0.14112
0.76418,0.64366,-0.041581
0.76354,0.64312,0.058374
0.75527,0.63615,0.15775
0.73945,0.62283,0.25554
0.71624,0.60328,0.35078
0.68588,0.57771,0.44252
0.64866,0.54636,0.52984
0.60497,0.50956,0.61186
0.55522,0.46766,0.68777
0.49993,0.42109,0.7568
0.43965,0.37031,0.81828
0.37497,0.31583,0.87158
0.30655,0.2582,0.91617
0.23506,0.19799,0.9516
0.16123,0.1358,0.97753
0.085779,0.072251,0.99369
0.0094754,0.007981,0.99992
-0.066923,-0.056368,0.99616
-0.14265,-0.12015,0.98245
-0.21696,-0.18274,0.95892
-0.28909,-0.2435,0.92581
-0.35834,-0.30183,0.88345
-0.42401,-0.35714,0.83227
-0.48544,-0.40888,0.77276
-0.54202,-0.45654,0.70554
-0.59319,-0.49963,0.63127
-0.63842,-0.53774,0.55069
-0.67728,-0.57047,0.4646
-0.70937,-0.5975,0.37388
-0.73438,-0.61856,0.27942
-0.75205,-0.63344,0.18216
-0.7622,-0.64199,0.083089
-0.69671,-0.71736,-1.2246e-16
-0.69323,-0.71377,-0.099833
-0.68282,-0.70306,-0.19867
-0.66559,-0.68532,-0.29552
-0.64171,-0.66073,-0.38942
-0.61142,-0.62954,-0.47943
-0.57502,-0.59206,-0.56464
-0.53287,-0.54866,-0.64422
-0.4854,-0.49979,-0.71736
-0.43308,-0.44592,-0.78333
-0.37643,-0.38759,-0.84147
-0.31602,-0.32539,-0.89121
-0.25246,-0.25994,-0.93204
-0.18637,-0.19189,-0.96356
-0.11842,-0.12193,-0.98545
-0.049283,-0.050744,-0.99749
0.020344,0.020946,-0.99957
0.089767,0.092427,-0.99166
0.15829,0.16298,-0.97385
0.22524,0.23191,-0.9463
0.28993,0.29853,-0.9093
0.35173,0.36215,-0.86321
0.41001,0.42216,-0.8085
0.4642,0.47796,-0.74571
0.51375,0.52897,-0.67546
0.55816,0.57471,-0.59847
0.597,0.61469,-0.5155
0.62987,0.64854,-0.42738
0.65645,0.67591,-0.33499
0.67647,0.69652,-0.23925
0.68973,0.71018,-0.14112
0.6961,0.71674,-0.041581
0.69552,0.71613,0.058374
0.68798,0.70837,0.15775
0.67357,0.69354,0.25554
0.65244,0.67177,0.35078
0.62478,0.6433,0.44252
0.59088,0.60839,0.52984
0.55107,0.56741,0.61186
0.50576,0.52075,0.68777
0.4554,0.4689,0.7568
0.40048,0.41235,0.81828
0.34157,0.35169,0.87158
0.27924,0.28752,0.91617
0.21412,0.22047,0.9516
0.14686,0.15122,0.97753
0.078137,0.080453,0.99369
0.0086313,0.0088871,0.99992
-0.060961,-0.062768,0.99616
-0.12994,-0.1338,0.98245
-0.19763,-0.20349,0.95892
-0.26334,-0.27114,0.92581
-0.32642,-0.33609,0.88345
-0.38624,-0.39768,0.83227
-0.44219,-0.4553,0.77276
-0.49373,-0.50837,0.70554
-0.54034,-0.55636,0.63127
-0.58155,-0.59879,0.55069
-0.61695,-0.63523,0.4646
-0.64618,-0.66533,0.37388
-0.66896,-0.68878,0.27942
-0.68505,-0.70535,0.18216
-0.6943,-0.71488,0.083089
-0.62161,-0.78333,-1.2246e-16
-0.6185,-0.77941,-0.099833
-0.60922,-0.76771,-0.19867
-0.59385,-0.74834,-0.29552
-0.57254,-0.72149,-0.38942
-0.54551,-0.68743,-0.47943
-0.51304,-0.64651,-0.56464
-0.47543,-0.59912,-0.64422
-0.43308,-0.54575,-0.71736
-0.3864,-0.48692,-0.78333
-0.33586,-0.42323,-0.84147
-0.28196,-0.35531,-0.89121
-0.22525,-0.28384,-0.93204
-0.16628,-0.20954,-0.96356
-0.10565,-0.13314,-0.98545
-0.043971,-0.05541,-0.99749
0.018151,0.022873,-0.99957
0.080091,0.10093,-0.99166
0.14123,0.17797,-0.97385
0.20096,0.25324,-0.9463
0.25868,0.32598,-0.9093
0.31382,0.39546,-0.86321
0.36582,0.46099,-0.8085
0.41416,0.52191,-0.74571
0.45837,0.57762,-0.67546
0.498,0.62756,-0.59847
0.53265,0.67122,-0.5155
0.56198,0.70818,-0.42738
0.58569,0.73807,-0.33499
0.60356,0.76058,-0.23925
0.61539,0.77549,-0.14112
0.62107,0.78265,-0.041581
0.62055,0.78199,0.058374
0.61383,0.77352,0.15775
0.60097,0.75732,0.25554
0.58211,0.73355,0.35078
0.55743,0.70245,0.44252
0.52719,0.66434,0.52984
0.49167,0.61959,0.61186
0.45125,0.56864,0.68777
0.40631,0.51202,0.7568
0.35732,0.45028,0.81828
0.30475,0.38403,0.87158
0.24914,0.31396,0.91617
0.19104,0.24074,0.9516
0.13103,0.16512,0.97753
0.069715,0.087852,0.99369
0.0077009,0.0097044,0.99992
-0.05439,-0.06854,0.99616
-0.11594,-0.1461,0.98245
-0.17633,-0.2222,0.95892
-0.23495,-0.29608,0.92581
-0.29123,-0.367,0.88345
-0.3446,-0.43426,0.83227
-0.39453,-0.49717,0.77276
-0.44052,-0.55512,0.70554
-0.4821,-0.60752,0.63127
-0.51887,-0.65385,0.55069
-0.55045,-0.69365,0.4646
-0.57653,-0.72652,0.37388
-0.59685,-0.75213,0.27942
-0.61121,-0.77022,0.18216
-0.61946,-0.78062,0.083089
-0.5403,-0.84147,-1.2246e-16
-0.5376,-0.83727,-0.099833
-0.52953,-0.8247,-0.19867
-0.51617,-0.80389,-0.29552
-0.49765,-0.77505,-0.38942
-0.47416,-0.73846,-0.47943
-0.44593,-0.6945,-0.56464
-0.41325,-0.64359,-0.64422
-0.37643,-0.58626,-0.71736
-0.33586,-0.52307,-0.78333
-0.29193,-0.45465,-0.84147
-0.24508,-0.38169,-0.89121
-0.19578,-0.30491,-0.93204
-0.14453,-0.22509,-0.96356
-0.091834,-0.14302,-0.98545
-0.038219,-0.059523,-0.99749
0.015777,0.024571,-0.99957
0.069615,0.10842,-0.99166
0.12276,0.19118,-0.97385
0.17467,0.27204,-0.9463
0.22485,0.35018,-0.9093
0.27277,0.42481,-0.86321
0.31797,0.49521,-0.8085
0.35999,0.56065,-0.74571
0.39842,0.6205,-0.67546
0.43286,0.67414,-0.59847
0.46298,0.72105,-0.5155
0.48847,0.76075,-0.42738
0.50908,0.79285,-0.33499
0.52461,0.81703,-0.23925
0.5349,0.83305,-0.14112
0.53984,0.84074,-0.041581
0.53938,0.84004,0.058374
0.53354,0.83094,0.15775
0.52236,0.81353,0.25554
0.50597,0.788,0.35078
0.48452,0.7546,0.44252
0.45823,0.71365,0.52984
0.42736,0.66558,0.61186
0.39222,0.61085,0.68777
0.35317,0.55002,0.7568
0.31058,0.4837,0.81828
0.26489,0.41254,0.87158
0.21655,0.33726,0.91617
0.16605,0.25861,0.9516
0.11389,0.17738,0.97753
0.060596,0.094373,0.99369
0.0066936,0.010425,0.99992
-0.047276,-0.073628,0.99616
-0.10077,-0.15694,0.98245
-0.15326,-0.23869,0.95892
-0.20422,-0.31806,0.92581
-0.25314,-0.39424,0.88345
-0.29953,-0.46649,0.83227
-0.34293,-0.53408,0.77276
-0.3829,-0.59633,0.70554
-0.41904,-0.65262,0.63127
-0.451,-0.70239,0.55069
-0.47845,-0.74514,0.4646
-0.50112,-0.78045,0.37388
-0.51878,-0.80796,0.27942
-0.53126,-0.82739,0.18216
-0.53843,-0.83856,0.083089
-0.4536,-0.89121,-1.2246e-16
-0.45133,-0.88676,-0.099833
-0.44455,-0.87344,-0.19867
-0.43334,-0.8514,-0.29552
-0.41779,-0.82086,-0.38942
-0.39807,-0.78211,-0.47943
-0.37437,-0.73555,-0.56464
-0.34693,-0.68163,-0.64422
-0.31602,-0.62091,-0.71736
-0.28196,-0.55398,-0.78333
-0.24508,-0.48152,-0.84147
-0.20575,-0.40425,-0.89121
-0.16436,-0.32294,-0.93204
-0.12134,-0.2384,-0.96356
-0.077096,-0.15148,-0.98545
-0.032086,-0.063042,-0.99749
0.013245,0.026023,-0.99957
0.058443,0.11483,-0.99166
0.10306,0.20248,-0.97385
0.14664,0.28812,-0.9463
0.18876,0.37087,-0.9093
0.229,0.44992,-0.86321
0.26694,0.52448,-0.8085
0.30222,0.59379,-0.74571
0.33448,0.65717,-0.67546
0.3634,0.71399,-0.59847
0.38868,0.76367,-0.5155
0.41008,0.80572,-0.42738
0.42739,0.83972,-0.33499
0.44042,0.86533,-0.23925
0.44906,0.88229,-0.14112
0.4532,0.89044,-0.041581
0.45282,0.88969,0.058374
0.44792,0.88005,0.15775
0.43854,0.86162,0.25554
0.42477,0.83458,0.35078
0.40677,0.7992,0.44252
0.38469,0.75583,0.52984
0.35878,0.70492,0.61186
0.32928,0.64696,0.68777
0.29649,0.58253,0.7568
0.26074,0.51229,0.81828
0.22238,0.43692,0.87158
0.1818,0.3572,0.91617
0.1394,0.2739,0.9516
0.095616,0.18786,0.97753
0.050872,0.099951,0.99369
0.0056194,0.011041,0.99992
-0.039689,-0.07798,0.99616
-0.084601,-0.16622,0.98245
-0.12867,-0.2528,0.95892
-0.17145,-0.33686,0.92581
-0.21252,-0.41755,0.88345
-0.25146,-0.49406,0.83227
-0.28789,-0.56564,0.77276
-0.32145,-0.63157,0.70554
-0.35179,-0.69119,0.63127
-0.37862,-0.7439,0.55069
-0.40167,-0.78918,0.4646
-0.4207,-0.82658,0.37388
-0.43553,-0.85571,0.27942
-0.44601,-0.8763,0.18216
-0.45203,-0.88813,0.083089
-0.36236,-0.93204,-1.2246e-16
-0.36055,-0.92738,-0.099833
-0.35513,-0.91346,-0.19867
-0.34617,-0.89041,-0.29552
-0.33375,-0.85846,-0.38942
-0.318,-0.81794,-0.47943
-0.29907,-0.76925,-0.56464
-0.27715,-0.71286,-0.64422
-0.25246,-0.64936,-0.71736
-0.22525,-0.57936,-0.78333
-0.19578,-0.50358,-0.84147
-0.16436,-0.42277,-0.89121
-0.1313,-0.33773,-0.93204
-0.09693,-0.24932,-0.96356
-0.061589,-0.15842,-0.98545
-0.025632,-0.06593,-0.99749
0.010581,0.027215,-0.99957
0.046688,0.12009,-0.99166
0.082328,0.21176,-0.97385
0.11715,0.30132,-0.9463
0.15079,0.38787,-0.9093
0.18293,0.47054,-0.86321
0.21325,0.54851,-0.8085
0.24143,0.621,-0.74571
0.2672,0.68728,-0.67546
0.2903,0.7467,-0.59847
0.3105,0.79865,-0.5155
0.3276,0.84263,-0.42738
0.34142,0.87819,-0.33499
0.35183,0.90497,-0.23925
0.35873,0.92271,-0.14112
0.36204,0.93123,-0.041581
0.36174,0.93045,0.058374
0.35782,0.92037,0.15775
0.35033,0.90109,0.25554
0.33933,0.87281,0.35078
0.32495,0.83581,0.44252
0.30732,0.79046,0.52984
0.28661,0.73721,0.61186
0.26305,0.6766,0.68777
0.23685,0.60922,0.7568
0.20829,0.53576,0.81828
0.17765,0.45694,0.87158
0.14523,0.37356,0.91617
0.11136,0.28645,0.9516
0.076383,0.19647,0.97753
0.040639,0.10453,0.99369
0.0044891,0.011547,0.99992
-0.031706,-0.081552,0.99616
-0.067584,-0.17384,0.98245
-0.10279,-0.26438,0.95892
-0.13696,-0.35229,0.92581
-0.16977,-0.43668,0.88345
-0.20088,-0.5167,0.83227
-0.22999,-0.59156,0.77276
-0.25679,-0.66051,0.70554
-0.28103,-0.72286,0.63127
-0.30246,-0.77798,0.55069
-0.32087,-0.82534,0.4646
-0.33608,-0.86445,0.37388
-0.34793,-0.89492,0.27942
-0.35629,-0.91644,0.18216
-0.3611,-0.92882,0.083089
-0.2675,-0.96356,-1.2246e-16
-0.26616,-0.95874,-0.099833
-0.26217,-0.94435,-0.19867
-0.25555,-0.92052,-0.29552
-0.24638,-0.8875,-0.38942
-0.23475,-0.8456,-0.47943
-0.22078,-0.79526,-0.56464
-0.20459,-0.73697,-0.64422
-0.18637,-0.67132,-0.71736
-0.16628,-0.59896,-0.78333
-0.14453,-0.52061,-0.84147
-0.12134,-0.43707,-0.89121
-0.09693,-0.34915,-0.93204
-0.071556,-0.25775,-0.96356
-0.045466,-0.16377,-0.98545
-0.018922,-0.068159,-0.99749
0.0078108,0.028135,-0.99957
0.034466,0.12415,-0.99166
0.060776,0.21892,-0.97385
0.08648,0.31151,-0.9463
0.11132,0.40098,-0.9093
0.13505,0.48645,-0.86321
0.15742,0.56706,-0.8085
0.17823,0.642,-0.74571
0.19725,0.71052,-0.67546
0.2143,0.77195,-0.59847
0.22922,0.82566,-0.5155
0.24184,0.87113,-0.42738
0.25204,0.90789,-0.33499
0.25973,0.93557,-0.23925
0.26482,0.95392,-0.14112
0.26727,0.96272,-0.041581
0.26704,0.96192,0.058374
0.26415,0.95149,0.15775
0.25862,0.93157,0.25554
0.2505,0.90233,0.35078
0.23988,0.86408,0.44252
0.22687,0.81719,0.52984
